jp,1000013,2020-02-14 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『愛は届いた！？』</span></align><:dt_title_end/><:th_ch0109/>愛さん、本当にありがとー！<:dt_line_end/><:th_ch0205/>お、その顔はうまくいったんだな～！<:dt_line_end/><:th_ch0109/>うん！　昨日お姉ちゃんに、いつもありがとう、って言って渡せたの！　愛さんと作った愛情たっぷりチョコ、喜んでもらえたよ！<:dt_line_end/><:th_ch0205/>やけどしながら頑張った甲斐があったね～……って、跡残ってない？　大丈夫？<:dt_line_end/><:th_ch0109/>やけどって言っても、ちょっとだから大丈夫だよ。愛さんて、もしかして心配性……？<:dt_line_end/><:th_ch0205/>愛さんだってルビィのこと愛してんだから、そりゃ心配するっしょ！<:dt_line_end/><:th_ch0109/>えへへ……ルビィも愛さんのこと大好き♪<:dt_line_end/>"
jp,1000014,2020-02-15 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『究極のラーメン！』</span></align><:dt_title_end/><:th_ch0005/>おおお……彼方さん、すごいっ！　スープが！　スープが透明～！！<:dt_line_end/><:th_ch0206/>んふふ～。凛ちゃん、味見してみて♪<:dt_line_end/><:th_ch0005/>ちゅるる……ちゅるる……んん～～～！！　おいしいにゃーーー！！<:dt_line_end/><:th_ch0206/>やったあ～<:dt_line_end/><:th_ch0005/>スッキリした塩味の透明なスープの中にかすかに香るなにか……！<:dt_line_end/><:th_ch0206/>いりことハマグリの出汁を混ぜてみた～<:dt_line_end/><:th_ch0005/>あとあと！　鼻をスーって通り抜ける柑橘のなにか！<:dt_line_end/><:th_ch0206/>それは柚子だね～<:dt_line_end/><:th_ch0005/>柔らかい鶏チャーシューにシナチク、ネギ、ほうれん草、めかぶ！！<:dt_line_end/><:th_ch0206/>鶏チャーシューも手作りです～<:dt_line_end/><:th_ch0005/>おかわりーーーー！！<:dt_line_end/>"
jp,1000015,2020-02-16 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『天使と堕天使』</span></align><:dt_title_end/><:th_ch0207/>善子さん、善子さん！　今日は「天使のささやきの日」らしいですよ！<:dt_line_end/><:th_ch0106/>善子じゃなくて、ヨハネ！　ふっ……堕天した私には、関係のないこと……<:dt_line_end/><:th_ch0207/>いいえ！　こういうときこそ、堕天使であることを利用すべきです……！<:dt_line_end/><:th_ch0106/>え？　どういうこと？<:dt_line_end/><:th_ch0207/>堕天使って、元々は天使なんですよね？　でしたら、天使たちの囁き声も聞こえるかもしれません。天使たちの声を聞くことができれば、天使たちの邪魔をすることができるかもしれません！！<:dt_line_end/><:th_ch0106/>いや、別に私は天使たちの邪魔とかそういうのは……<:dt_line_end/><:th_ch0207/>なに甘いことを言っているんですか！？　何人もが結託して、罪のないヨハネさんを地上に落とした人たちですよ！　逆転のチャンスです！！<:dt_line_end/><:th_ch0106/>せつ菜、あなた……。また、なにか読んでるわね<:dt_line_end/><:th_ch0207/>はい！　今読んでるのは、天使に騙され地上に落とされ、堕天使となった……<:dt_line_end/><:th_ch0106/>もう！　ヨハネはそういうのじゃないから！！<:dt_line_end/>"
jp,1000016,2020-02-17 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『待ち遠しい季節』</span></align><:dt_title_end/><:th_ch0008/>まだまだ寒いのに、お店に売ってるものは、もうみんな春物だね～<:dt_line_end/><:th_ch0209/>お店の中はあったかいから、つい、春物欲しくなっちゃう……<:dt_line_end/><:th_ch0008/>ふふっ、そうだね<:dt_line_end/><:th_ch0209/>あ、このイヤリング、かわいい……<:dt_line_end/><:th_ch0008/>わあ、ほんとだ！<:dt_line_end/><:th_ch0209/>小さなお花がいっぱい。花陽ちゃんに似合いそう<:dt_line_end/><:th_ch0008/>ええ！？　そ、そうかな？　あ、こっちの色は璃奈ちゃんに似合いそうだよ。ほら……うん！　かわいい！<:dt_line_end/><:th_ch0209/>ほんと？<:dt_line_end/><:th_ch0008/>うん！　ねえ、お揃いで買っちゃわない？<:dt_line_end/><:th_ch0209/>お揃い、嬉しい。璃奈ちゃんボード「テレテレ」<:dt_line_end/>"
jp,1000017,2020-02-18 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『わしわし合戦！？』</span></align><:dt_title_end/><:th_ch0108/>最近みんなマリーのことを警戒するのよね？　ホワイ！？<:dt_line_end/><:th_ch0007/>ウチも。みんな、わしわしされるって警戒してるんよ<:dt_line_end/><:th_ch0108/>希もなのね……<:dt_line_end/><:th_ch0007/>でも、ウチは気にならないよ<:dt_line_end/><:th_ch0108/>え！？　そうなの！？<:dt_line_end/><:th_ch0007/>そんなことで、ウチのわしわしは止まらない……！　ということで、鞠莉ちゃん……！<:dt_line_end/><:th_ch0108/>え？<:dt_line_end/><:th_ch0007/>お覚悟～！！　わしわしわし～！！<:dt_line_end/><:th_ch0108/>マリーも負けてられない！　わしわしわし～！！<:dt_line_end/><:th_ch0007/>あはははっ<:dt_line_end/><:th_ch0108/>あはははっ<:dt_line_end/>"
jp,1000018,2020-02-19 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『こだわりの衣装』</span></align><:dt_title_end/><:th_ch0003/>はい、できたよ、しずくちゃん<:dt_line_end/><:th_ch0203/>わあ……すごいです！　ことりさん！<:dt_line_end/><:th_ch0003/>ふふっ<:dt_line_end/><:th_ch0203/>大事な衣装を破いてしまったときは本当に焦りましたが、元どおり！　いえ、それ以上です！<:dt_line_end/><:th_ch0003/>えへへ……気づいちゃった？　勝手なことしてごめんね<:dt_line_end/><:th_ch0203/>とんでもない！　生地の白い部分に細かいレースをあしらってくれたんですね！<:dt_line_end/><:th_ch0003/>うん。舞台のライトで変に光らないよう、コットン素材のものだから、きっと客席からは見えないけどね<:dt_line_end/><:th_ch0203/>いえ！　たとえ見えなくても、ディテールは大事です！　ジュリエットの衣装である以上、繊細さは一番欲しいものなんです！　あーん！！　ことりさん、ありがとうございますーー！！<:dt_line_end/><:th_ch0003/>いいよ～。でもお礼におねだりしてもいい？　しずくちゃんの舞台、観に行きたいな♪<:dt_line_end/><:th_ch0203/>もちろんご招待します！　この衣装を着て、精一杯頑張ります！！<:dt_line_end/>"
jp,1000019,2020-02-20 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『愛のペースについてこれるか！？』</span></align><:dt_title_end/><:th_ch0205/>あー！　次はあれ見に行こう！　ほらほら、海未！　はやくはやく！<:dt_line_end/><:th_ch0004/>ま、待ってください、愛！<:dt_line_end/><:th_ch0205/>はいはーい♪<:dt_line_end/><:th_ch0004/>まったく……。あなたときたら、落ち着くという言葉を知らないのですか。まるで穂乃果のようです……<:dt_line_end/><:th_ch0205/>穂乃果もこんな感じ？<:dt_line_end/><:th_ch0004/>ええ。買い物に行くとあちこち目移りして、後をついていくのが大変ですよ<:dt_line_end/><:th_ch0205/>ふっふっふ～<:dt_line_end/><:th_ch0004/>な、なんですか、その顔は……<:dt_line_end/><:th_ch0205/>海未ってば、こういうペースに慣れてるってことじゃん！　愛さん安心した～！　じゃ、そーゆーことで、さらにスピードアーップ！　振り落とされるなよ～！？<:dt_line_end/><:th_ch0004/>ちょっ、待っ……、愛！　愛ーーー！？<:dt_line_end/>"
jp,1000020,2020-02-21 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『みかんで最終調整！？』</span></align><:dt_title_end/><:th_ch0109/>千歌ちゃん、ちょっとみかん食べ過ぎじゃない？<:dt_line_end/><:th_ch0105/>ルビィちゃんってば心配しすぎだよ。いくら千歌ちゃんでもそんな……って、わーーー！？　い、いつの間にそんなに食べてたの！？<:dt_line_end/><:th_ch0101/>んー？<:dt_line_end/><:th_ch0109/>いち、にぃ、さん、よん……ご<:dt_line_end/><:th_ch0105/>５個も食べて大丈夫！？<:dt_line_end/><:th_ch0101/>大丈夫大丈夫。みかんはビタミンたっぷり、健康に欠かせない食べ物だよ<:dt_line_end/><:th_ch0109/>とは言っても、食べ過ぎは良くないよ……<:dt_line_end/><:th_ch0101/>ううん、ルビィちゃん。大丈夫なの……。だって！　冬はみかんの季節！！　季節の食べ物はすーーーっごく体にいいんだから！　夏に食べるみかんより、すごいパワーがあるんだよ！　ってことで、ふたりも食べて。みかんパワーで今日のライブを最高に楽しもう！<:dt_line_end/><:th_ch0105/>ん～……、じゃあ食べる！　千歌ちゃん、私にもみかんちょうだい！<:dt_line_end/><:th_ch0109/>よ、曜ちゃんも食べすぎには気をつけて～！<:dt_line_end/>"
jp,1000021,2020-02-22 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『これから始まる、ドキドキタイム！』</span></align><:dt_title_end/><:th_ch0201/>CYaRon!のライブ、いよいよだね！　はあ～……ドキドキしちゃう<:dt_line_end/><:th_ch0202/>なんで歩夢先輩が緊張してるんですか！<:dt_line_end/><:th_ch0201/>なんか、嬉しいことがこれから始まる、ってとき……ドキドキして胸が苦しくならない？<:dt_line_end/><:th_ch0202/>なるほど……幸せな時間がくることに緊張する、と……。それかわいいですね。かすみん使わせてもらいます。メモメモ……<:dt_line_end/><:th_ch0201/>え？<:dt_line_end/><:th_ch0202/>いえ、なんでも！　歩夢先輩、ペンライトを振る練習をしましょう<:dt_line_end/><:th_ch0201/>う、うん……？<:dt_line_end/><:th_ch0202/>ライブが始まれば、緊張のドキドキなんてどこかに行っちゃいますよ。それに、ライブが始まったらそれこそ夢中になっちゃうはずです！<:dt_line_end/><:th_ch0201/>かすみちゃんの言う通りだね！　うん、練習しよう！　私、どの曲が来ても完璧だよ！<:dt_line_end/><:th_ch0202/>かすみんだって完璧ですもん！！<:dt_line_end/>"
jp,1000022,2020-02-23 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『スイスあるある！？』</span></align><:dt_title_end/><:th_ch0107/>エマさんが日本に来て一番びっくりしたことって、なに？<:dt_line_end/><:th_ch0208/>うーん……そうだなあ……牛さんや羊さんのコンテストがないことかなあ<:dt_line_end/><:th_ch0107/>牛さんや羊さんのコンテスト？<:dt_line_end/><:th_ch0208/>うん。わたしの住んでたところではね、毎年その地域で一番の牛さんや羊さんを決めるコンテストがあったんだ～<:dt_line_end/><:th_ch0107/>何をもってしての一番ずら……？<:dt_line_end/><:th_ch0208/>えっとね、体格とか、大きさはもちろんなんだけど、顔に気品があるとか、立ち姿が凛々しい、とか、そういうので決めるの！<:dt_line_end/><:th_ch0107/>気品……凛々しさ……牛さんや羊さんのそういう部分がわかるなんて、スイスの人はすごいずら……<:dt_line_end/><:th_ch0208/>もちろんわからない人もいると思うけど、毎日見てるとなんとなくわかってきたりするんだよ～。ほら、千歌ちゃんはおいしいみかんを見分けるのがうまいでしょ？<:dt_line_end/><:th_ch0107/>はっ……！　そういえば、そうずら！！　よく考えてみるとすごいことずらね！！<:dt_line_end/><:th_ch0208/>ふふっ。それでいうと、花丸ちゃんは面白そうな本の見分け方が上手かもしれないね～<:dt_line_end/>"
jp,1000023,2020-02-24 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『リラックス、リラックス～』</span></align><:dt_title_end/><:th_ch0206/>絵里ちゃんて、いつもシャンとしててすごいなあって思うんだけど、疲れることはないの？<:dt_line_end/><:th_ch0002/>別にシャンとしようと思ってるわけじゃないわ。これが普通なんだけど……<:dt_line_end/><:th_ch0206/>たまには、彼方ちゃんみたいにの～んびりしてみては？<:dt_line_end/><:th_ch0002/>え……？　具体的には、どういう……？<:dt_line_end/><:th_ch0206/>えっとね～、果林ちゃんに膝枕してもらって、エマちゃんにナデナデしてもらって、璃奈ちゃんを抱きしめながらお昼寝～<:dt_line_end/><:th_ch0002/>ニジガクって彼方に対して甘すぎない……？<:dt_line_end/><:th_ch0206/>そうかなあ？　このくらい普通じゃない？　絵里ちゃんもやってみなよ～。えっとねー、希ちゃんに膝枕してもらって、穂乃果ちゃんにナデナデしてもらって、凛ちゃんを抱きしめながらお昼寝とか、どうかな？<:dt_line_end/><:th_ch0002/>希が膝枕だけで済むはずがないし、穂乃果はむしろ私の上で居眠りしそうだし、凛はじっとしてないと思うわ……。それなら、ことりが膝枕、花陽がナデナデ……くらいね<:dt_line_end/><:th_ch0206/>やってもらえばいいじゃ～ん<:dt_line_end/><:th_ch0002/>む、無理よ！！<:dt_line_end/>"
jp,1000024,2020-02-25 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『キレイは努力！』</span></align><:dt_title_end/><:th_ch0204/>にこちゃんてお肌が綺麗よね<:dt_line_end/><:th_ch0009/>あったり前にこっ！　にこは宇宙ナンバーワンアイドルなんだから！　……って言いたいところだけど、私だってちゃんと努力してるわよ<:dt_line_end/><:th_ch0204/>どんなことをしてるのか聞いてもいいかしら？<:dt_line_end/><:th_ch0009/>きゅうりパックとかもやってみたりするんだけど、スクールアイドルの情報に釘付けになりすぎず、早く寝る！　これに尽きるわね！<:dt_line_end/><:th_ch0204/>夜更かしはお肌の敵だものね。でも、それだけ？<:dt_line_end/><:th_ch0009/>それだけ？　ですって！？　あんたね！　スクールアイドルの情報を追うのをやめるのが、どんなに難しいかわかってないでしょ！？　全国で毎日のように生まれる新しいスクールアイドルたち……ちょっと目を離すと大変なのよ！！<:dt_line_end/><:th_ch0204/>そ、そうなのね。私はあんまりそういう情報を追わないほうだから、わからなくって……<:dt_line_end/><:th_ch0009/>あんたのことも追ってるわよ、果林……<:dt_line_end/><:th_ch0204/>ええ！？<:dt_line_end/><:th_ch0009/>読者モデルの記事も追ってるわ！　この間雑誌で言ってた美容方法、にこにも教えなさーい！<:dt_line_end/>"
jp,1000025,2020-02-26 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『せつ菜の行きつけ』</span></align><:dt_title_end/><:th_ch0104/>ここが、東京のスクールアイドルショップですのね……<:dt_line_end/><:th_ch0207/>はい！　私の知っているところですと、あと5箇所くらいあります！<:dt_line_end/><:th_ch0104/>そんなに！？<:dt_line_end/><:th_ch0207/>はい。だいたいいつも3店舗くらいは周りますね。<:dt_line_end/><:th_ch0104/>あの、せつ菜さん、ここ以外のショップにも連れて行ってくださいませんか？<:dt_line_end/><:th_ch0207/>もちろんです！<:dt_line_end/><:th_ch0104/>ありがとうございます。帰ったらルビィに教えてあげたくて……<:dt_line_end/><:th_ch0207/>それなら、今度はルビィさんも一緒に周りましょう！　私、他のショップも新規開拓したいと思っていたんです！<:dt_line_end/><:th_ch0104/>本当ですか！？　ルビィが飛び跳ねて喜ぶ姿が見えるようです……！<:dt_line_end/><:th_ch0207/>ふふっ！　三人で、東京のスクールアイドルショップを制覇しちゃいましょうー！<:dt_line_end/>"
jp,1000026,2020-02-27 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『真姫ちゃん、そういうとこ！』</span></align><:dt_title_end/><:th_ch0209/>じぃ～……<:dt_line_end/><:th_ch0006/>な、なによ？<:dt_line_end/><:th_ch0209/>真姫ちゃんて、なんだか、猫さんみたいだな、と思って……<:dt_line_end/><:th_ch0006/>はあ？　どういう意味？<:dt_line_end/><:th_ch0209/>うまく言えないけど……いつもクールに見えて、優しかったり、猫さんみたいに、気まぐれだから？<:dt_line_end/><:th_ch0006/>だから？　って、私に聞かないでよ。それに、クールに見えて優しいってどういうこと？　私が甘いってことかしら？<:dt_line_end/><:th_ch0209/>ううん。そういうことじゃない。あのね、さっき、私がペットボトルの蓋をうまく開けられなかったとき、開けてくれたでしょ？　あと、練習の後、靴下を探してたら、一緒に探してくれた。それに……<:dt_line_end/><:th_ch0006/>も、もういいわよ！　別に、それは優しさとかじゃないから。普通のことでしょ<:dt_line_end/><:th_ch0209/>一番やさしいとこは、そうやって、なんでもない風にしてくれるとこ……。私、真姫ちゃん、好き<:dt_line_end/><:th_ch0006/>……っ！！　もう、別にどう思ってもいいわよ……。私だって、璃奈のこと嫌いじゃないしね……<:dt_line_end/>"
jp,1000027,2020-02-28 15:00:00,毎日劇場,"<align=""center""><span size=""32"">『お得なうるう年』</span></align><:dt_title_end/><:th_ch0004/>今年はうるう年なんですね<:dt_line_end/><:th_ch0001/>お得な年だねー<:dt_line_end/><:th_ch0004/>お得……とは、1日多いことをそのように言っているのですか？<:dt_line_end/><:th_ch0001/>うん！　いつもより1日多くごはんが食べられるし、1日多く寝られるし……<:dt_line_end/><:th_ch0004/>……穂乃果、あなたって人は……！<:dt_line_end/><:th_ch0001/>それに、1日多く、海未ちゃんと過ごせるね！！<:dt_line_end/><:th_ch0004/>！？　ま、まあ……そういうことになりますね……<:dt_line_end/><:th_ch0001/>1日多く海未ちゃんやことりちゃんとも遊べるし、1日多くμ'sのみんなともおしゃべりできるし、本当にお得だよね～<:dt_line_end/><:th_ch0004/>そう言われると、私も、お得だと思えてきました……<:dt_line_end/><:th_ch0001/>あははっ！　じゃあやっぱり、お得な年だね！<:dt_line_end/>"
